date time;hits
2021-07-19T12:17:12;30602
2021-07-19T12:40:36;30603
2021-07-19T12:45:12;30604
2021-07-19T13:16:08;30610
2021-07-19T15:44:33;30623
2021-07-19T17:40:50;30630
2021-07-19T23:40:51;30639
2021-07-20T11:42:09;30642
2021-07-20T15:44:10;30649
2021-07-20T17:40:53;30660
2021-07-20T23:40:52;30681
2021-07-21T15:43:53;30701
2021-07-21T17:41:06;30706
2021-07-21T23:41:05;30738
2021-07-22T15:44:39;30789
2021-07-22T17:40:56;30825
2021-07-22T23:40:56;30914
2021-07-23T11:42:17;30925
2021-07-23T15:44:04;30938
2021-07-23T17:41:06;30945
2021-07-23T23:41:02;30952
2021-07-24T09:55:46;30960
2021-07-24T09:58:01;30961
2021-07-24T11:42:10;30967
2021-07-24T15:44:02;30978
2021-07-24T17:40:58;30984
2021-07-24T23:41:01;30999
2021-07-25T11:41:14;31019
2021-07-25T15:44:15;31040
2021-07-25T17:41:01;31048
2021-07-25T23:40:57;31062
2021-07-26T11:42:16;31072
2021-07-26T15:44:47;31083
2021-07-26T17:41:00;31086
2021-07-26T23:41:04;31105
2021-07-27T15:44:34;31127
2021-07-27T17:41:02;31135
2021-07-27T23:41:02;31174
2021-07-28T15:44:25;31221
2021-07-28T17:41:05;31239
2021-07-28T23:41:00;31283
2021-07-29T11:42:41;31292
2021-07-29T15:44:14;31311
2021-07-29T17:41:06;31315
2021-07-29T23:41:03;31322
2021-07-30T11:42:04;31329
2021-07-30T15:38:56;31341
2021-07-30T17:41:01;31364
2021-07-30T23:41:09;31384
2021-07-31T11:35:45;31389
2021-07-31T13:34:13;31397
2021-07-31T15:44:15;31401
2021-07-31T17:41:08;31410
2021-07-31T23:41:25;31426
2021-08-01T11:41:14;31437
2021-08-01T15:44:29;31447
2021-08-01T17:41:09;31449
2021-08-01T23:41:11;31459
2021-08-02T11:42:05;31481
2021-08-02T15:44:53;31509
2021-08-02T17:41:06;31523
2021-08-02T23:41:11;31531
2021-08-03T11:42:33;31535
2021-08-03T15:45:28;31577
2021-08-03T17:41:02;31598
2021-08-03T23:41:05;31611
2021-08-04T15:44:21;31684
2021-08-04T17:41:12;31703
2021-08-04T23:41:04;31759
2021-08-05T15:44:14;31777
2021-08-05T17:41:11;31782
2021-08-05T23:41:09;31794
2021-08-06T11:42:05;31798
2021-08-06T15:45:14;31804
2021-08-06T17:41:03;31815
2021-08-06T23:41:14;31824
2021-08-07T11:41:10;31827
2021-08-07T15:44:24;31835
2021-08-07T17:41:08;31840
2021-08-07T23:41:17;31852
2021-08-08T11:41:10;31860
2021-08-08T15:44:13;31862
2021-08-08T17:41:08;31868
2021-08-08T23:41:07;31881
2021-08-09T17:41:15;31906
2021-08-09T23:41:12;31922
2021-08-10T15:45:19;31967
2021-08-10T17:41:18;31968
2021-08-10T23:41:16;31976
2021-08-11T15:44:18;31986
2021-08-11T17:41:13;31990
2021-08-11T23:41:13;32000
2021-08-12T11:36:43;32011
2021-08-12T15:38:50;32039
2021-08-12T17:35:52;32048
2021-08-12T23:35:39;32062
2021-08-13T11:36:49;32068
2021-08-13T15:38:46;32076
2021-08-13T17:35:38;32077
2021-08-13T20:25:41;32091
2021-08-13T20:29:52;32092
2021-08-13T20:36:59;32093
2021-08-13T23:41:15;32099
2021-08-14T11:42:18;32115
2021-08-14T15:44:17;32118
2021-08-14T17:41:05;32119
2021-08-14T23:41:14;32129
2021-08-15T11:41:18;32138
2021-08-15T15:44:26;32147
2021-08-15T17:41:14;32150
2021-08-15T23:41:12;32168
2021-08-16T15:46:18;32198
2021-08-16T17:41:27;32210
2021-08-16T23:41:11;32242
2021-08-17T15:44:31;32297
2021-08-17T17:41:11;32309
2021-08-17T23:41:14;32354
2021-08-18T15:44:20;32367
2021-08-18T17:41:13;32371
2021-08-18T23:41:12;32378
2021-08-19T11:41:55;32382
2021-08-19T15:44:25;32383
2021-08-19T17:41:14;32385
2021-08-19T23:41:12;32396
2021-08-20T11:42:22;32412
2021-08-20T15:44:28;32435
2021-08-20T17:41:10;32450
2021-08-20T23:41:16;32488
2021-08-21T10:55:50;32497
2021-08-21T11:14:07;32498
2021-08-21T11:41:19;32500
2021-08-21T15:44:22;32513
2021-08-21T17:41:09;32515
2021-08-21T23:41:21;32517
2021-08-22T11:41:15;32522
2021-08-22T15:44:14;32528
2021-08-22T17:41:08;32531
2021-08-22T23:41:02;32533
2021-08-23T11:42:31;32539
2021-08-23T15:55:20;32542
2021-08-23T17:41:11;32543
2021-08-23T23:41:05;32550
2021-08-24T15:44:43;32568
2021-08-24T17:41:12;32585
2021-08-24T23:41:05;32624
2021-08-25T15:44:53;32686
2021-08-25T17:41:06;32697
2021-08-25T23:41:03;32702
2021-08-26T15:36:24;32744
2021-08-26T17:44:35;32746
2021-08-26T23:41:10;32759
2021-08-27T15:44:23;32770
2021-08-27T17:41:05;32773
2021-08-27T23:41:08;32786
2021-08-28T11:41:11;32795
2021-08-28T15:44:20;32797
2021-08-28T17:41:12;32798
2021-08-28T19:33:36;32799
2021-08-28T20:04:11;32800
2021-08-28T20:11:34;32801
2021-08-28T23:41:12;32803
2021-08-29T11:41:13;32808
2021-08-29T15:44:23;32813
2021-08-29T17:41:09;32814
2021-08-29T23:41:19;32820
2021-08-30T11:42:16;32832
2021-08-30T15:44:54;32843
2021-08-30T17:41:18;32852
2021-08-30T23:41:09;32881
2021-08-31T15:44:37;32926
2021-08-31T17:41:13;32934
2021-08-31T23:41:10;32941
2021-09-01T11:42:05;32943
2021-09-01T15:44:34;32948
2021-09-01T17:41:19;32951
2021-09-01T23:41:09;32955
2021-09-02T17:41:13;33104
2021-09-02T23:41:09;33183
2021-09-03T11:41:38;33264
2021-09-03T15:44:43;33313
2021-09-03T17:41:16;33338
2021-09-03T23:41:16;33394
2021-09-04T11:41:13;33527
2021-09-04T15:44:29;33576
2021-09-04T17:41:13;33606
2021-09-04T23:41:27;33692
2021-09-05T11:41:44;33837
2021-09-05T12:14:14;33845
2021-09-05T12:20:25;33846
2021-09-05T15:44:32;33853
2021-09-05T17:41:15;33855
2021-09-05T23:41:23;33858
2021-09-06T11:42:11;33873
2021-09-06T15:44:36;33876
2021-09-06T17:41:19;33877
2021-09-06T23:41:20;33919
2021-09-07T11:42:11;33954
2021-09-07T15:44:49;33962
2021-09-07T17:41:23;33978
2021-09-07T23:41:26;33985
2021-09-08T11:42:43;33988
2021-09-08T15:44:38;33994
2021-09-08T17:41:20;34000
2021-09-08T23:41:25;34010
2021-09-09T11:42:08;34025
2021-09-09T15:44:57;34049
2021-09-09T17:41:23;34052
2021-09-09T23:41:31;34057
2021-09-10T11:42:20;34063
2021-09-10T15:44:51;34090
2021-09-10T17:41:20;34107
2021-09-10T23:41:32;34146
2021-09-11T11:41:31;34154
2021-09-11T15:44:42;34164
2021-09-11T17:41:34;34167
2021-09-11T23:41:18;34192
2021-09-12T11:41:27;34201
2021-09-12T15:44:41;34210
2021-09-12T17:41:20;34215
2021-09-12T23:41:25;34237
2021-09-13T15:44:57;34275
2021-09-13T17:41:31;34280
2021-09-13T23:41:25;34291
2021-09-14T11:42:27;34300
2021-09-14T15:44:33;34308
2021-09-14T17:41:17;34316
2021-09-14T23:41:18;34328
2021-09-15T15:44:31;34359
2021-09-15T17:41:27;34362
2021-09-15T23:41:17;34367
2021-09-16T11:42:27;34372
2021-09-16T15:44:32;34373
2021-09-16T17:41:36;34375
2021-09-16T23:41:17;34382
2021-09-17T15:44:40;34387
2021-09-17T17:41:26;34403
2021-09-17T23:35:26;34412
2021-09-18T15:38:40;34423
2021-09-18T17:35:24;34429
2021-09-18T23:35:24;34439
2021-09-19T11:35:26;34443
2021-09-19T15:38:41;34451
2021-09-19T17:35:25;34453
2021-09-19T23:35:23;34457
2021-09-20T08:55:06;34464
2021-09-20T11:41:24;34468
2021-09-20T15:45:41;34473
2021-09-20T17:41:20;34483
2021-09-20T23:41:18;34485
2021-09-21T11:41:24;34500
2021-09-21T15:45:07;34528
2021-09-21T17:41:37;34552
2021-09-21T23:41:19;34569
2021-09-22T00:22:52;34570
2021-09-22T00:25:32;34571
2021-09-22T11:42:38;34585
2021-09-22T15:45:48;34602
2021-09-22T17:42:35;34606
2021-09-22T23:42:40;34613
2021-09-23T15:45:11;34621
2021-09-23T17:41:20;34624
2021-09-23T23:41:21;34632
2021-09-24T11:42:29;34640
2021-09-24T15:44:36;34663
2021-09-24T17:41:18;34667
2021-09-24T23:41:25;34671
2021-09-25T11:41:24;34682
2021-09-25T15:44:46;34683
2021-09-25T17:41:18;34686
2021-09-25T23:41:20;34693
2021-09-26T11:42:56;34708
2021-09-26T14:53:21;34712
2021-09-26T14:56:42;34713
2021-09-26T15:44:44;34720
2021-09-26T17:41:17;34738
2021-09-26T23:41:40;34779
2021-09-27T11:43:02;34851
2021-09-27T15:44:52;34881
2021-09-27T17:41:18;34899
2021-09-27T23:41:18;34912
2021-09-28T15:45:36;34922
2021-09-28T17:41:20;34924
2021-09-28T23:41:26;34932
2021-09-29T11:42:45;34977
2021-09-29T15:44:39;34982
2021-09-29T17:41:20;34983
2021-09-29T23:41:19;35011
2021-09-30T11:42:21;35030
2021-09-30T15:44:40;35072
2021-09-30T17:41:25;35093
2021-09-30T19:06:19;35104
2021-09-30T19:24:31;35108
2021-09-30T20:39:28;35119
2021-09-30T23:41:28;35134
2021-10-01T11:41:24;35140
2021-10-01T15:44:43;35145
2021-10-01T17:41:28;35149
2021-10-01T23:41:24;35152
2021-10-02T11:41:24;35162
2021-10-02T15:44:40;35170
2021-10-02T17:41:23;35177
2021-10-02T23:41:33;35186
2021-10-03T11:41:25;35194
2021-10-03T15:44:43;35196
2021-10-03T17:41:21;35197
2021-10-03T23:41:28;35202
2021-10-04T11:41:29;35209
2021-10-04T15:45:19;35217
2021-10-04T17:41:26;35225
2021-10-04T23:41:42;35235
2021-10-05T11:41:46;35248
2021-10-05T15:45:00;35251
2021-10-05T17:41:31;35254
2021-10-05T23:35:54;35258
2021-10-06T11:41:49;35263
2021-10-06T15:45:32;35264
2021-10-06T17:41:34;35265
2021-10-06T23:41:37;35282
2021-10-07T11:41:39;35288
2021-10-07T15:45:02;35291
2021-10-07T17:41:34;35292
2021-10-07T23:41:40;35298
2021-10-08T11:43:09;35302
2021-10-08T15:46:40;35306
2021-10-08T17:41:35;35317
2021-10-08T23:41:34;35325
2021-10-09T01:31:55;35328
2021-10-09T03:03:22;35329
2021-10-09T11:42:19;35334
2021-10-09T15:46:02;35337
2021-10-09T17:41:33;35343
2021-10-09T23:42:19;35349
2021-10-10T11:41:35;35358
2021-10-10T15:44:54;35370
2021-10-10T17:41:31;35373
2021-10-10T20:35:20;35394
2021-10-10T23:41:34;35402
2021-10-11T11:42:34;35417
2021-10-11T15:45:02;35439
2021-10-11T17:41:31;35443
2021-10-11T23:41:24;35455
2021-10-12T11:43:18;35461
2021-10-12T15:44:55;35467
2021-10-12T17:41:25;35486
2021-10-12T23:41:28;35501
2021-10-13T11:42:20;35504
2021-10-13T15:46:37;35511
2021-10-13T17:41:32;35512
2021-10-13T23:41:28;35516
2021-10-14T15:44:54;35593
2021-10-14T17:41:28;35604
2021-10-14T23:41:27;35613
2021-10-15T11:42:05;35640
2021-10-15T15:44:55;35699
2021-10-15T17:41:29;35734
2021-10-15T23:41:28;35778
2021-10-16T11:41:29;35781
2021-10-16T15:45:21;35791
2021-10-16T17:41:22;35792
2021-10-16T23:41:25;35797
2021-10-17T11:41:36;35805
2021-10-17T15:44:52;35811
2021-10-17T17:41:42;35818
2021-10-17T23:41:34;35823
2021-10-18T15:44:58;35841
2021-10-18T17:41:32;35845
2021-10-18T23:42:16;35853
2021-10-19T11:43:31;35856
2021-10-19T15:46:39;35863
2021-10-19T17:41:55;35864
2021-10-19T23:41:52;35869
2021-10-20T11:42:29;35876
2021-10-20T15:45:20;35911
2021-10-20T17:41:39;35930
2021-10-20T23:41:41;35988
2021-10-21T11:42:24;36003
2021-10-21T15:45:09;36033
2021-10-21T17:41:39;36042
2021-10-21T23:41:39;36059
2021-10-22T11:42:27;36065
2021-10-22T15:45:10;36066
2021-10-22T17:41:37;36080
2021-10-22T23:41:42;36096
2021-10-23T11:41:35;36106
2021-10-23T17:38:59;36111
2021-10-23T23:35:24;36116
2021-10-24T11:35:26;36130
2021-10-24T15:38:49;36141
2021-10-24T17:35:24;36143
2021-10-24T23:35:24;36149
2021-10-25T13:51:01;36191
2021-10-25T13:55:07;36193
2021-10-25T15:07:30;36204
2021-10-25T15:45:19;36212
2021-10-25T17:41:41;36230
2021-10-25T23:41:37;36283
2021-10-26T11:42:13;36287
2021-10-26T15:45:07;36292
2021-10-26T17:41:30;36299
2021-10-26T23:41:56;36313
2021-10-27T17:41:32;36324
2021-10-27T23:41:32;36335
2021-10-28T11:42:21;36339
2021-10-28T15:44:54;36372
2021-10-28T17:41:20;36407
2021-10-28T23:41:24;36460
2021-10-29T11:42:37;36490
2021-10-29T15:45:08;36528
2021-10-29T17:41:35;36545
2021-10-29T23:41:29;36592
2021-10-30T11:41:30;36599
2021-10-30T15:45:16;36605
2021-10-30T17:41:47;36606
2021-10-30T23:41:35;36617
2021-10-31T11:41:31;36623
2021-10-31T15:45:07;36624
2021-10-31T17:41:32;36628
2021-10-31T23:41:33;36632
2021-11-01T11:41:49;36650
2021-11-01T15:45:01;36684
2021-11-01T17:41:42;36705
2021-11-01T23:41:34;36756
2021-11-02T15:45:12;36857
2021-11-02T17:41:32;36872
2021-11-02T21:56:28;36916
2021-11-02T21:59:42;36917
2021-11-02T22:06:57;36920
2021-11-02T23:41:37;36933
2021-11-03T11:41:36;37011
2021-11-03T15:51:19;37066
2021-11-03T17:41:32;37093
2021-11-03T23:41:33;37150
2021-11-04T11:41:48;37221
2021-11-04T15:45:42;37252
2021-11-04T17:41:38;37268
2021-11-04T23:41:38;37320
2021-11-05T11:41:36;37396
2021-11-05T15:45:18;37425
2021-11-05T17:41:54;37440
2021-11-05T23:41:44;37492
2021-11-06T11:41:41;37590
2021-11-06T15:45:17;37645
2021-11-06T17:41:43;37669
2021-11-06T23:41:35;37764
2021-11-07T11:41:43;37923
2021-11-07T15:46:07;37985
2021-11-07T17:41:48;38017
2021-11-07T23:42:09;38103
2021-11-08T11:43:06;38230
2021-11-08T15:46:50;38291
2021-11-08T17:41:42;38325
2021-11-08T23:41:36;38390
2021-11-09T11:43:08;38459
2021-11-09T15:45:34;38492
2021-11-09T17:41:42;38512
2021-11-09T23:41:43;38572
2021-11-10T11:42:22;38646
2021-11-10T15:45:22;38704
2021-11-10T17:41:48;38735
2021-11-10T23:41:47;38801
2021-11-11T11:41:48;38886
2021-11-11T15:45:46;38953
2021-11-11T17:41:49;38982
2021-11-11T23:42:00;39064
2021-11-12T11:41:49;39152
2021-11-12T15:45:53;39188
2021-11-12T17:42:01;39214
2021-11-12T23:42:15;39273
2021-11-13T11:47:15;39365
2021-11-13T12:27:15;39371
2021-11-13T13:19:21;39380
2021-11-13T15:46:18;39405
2021-11-13T17:42:15;39421
2021-11-13T23:41:56;39473
2021-11-14T00:21:40;39481
2021-11-14T00:33:17;39483
2021-11-14T00:57:08;39487
2021-11-14T01:01:33;39489
2021-11-14T11:45:43;39595
2021-11-14T15:49:07;39647
2021-11-14T17:45:07;39663
2021-11-14T23:46:50;39718
2021-11-15T11:46:39;39798
2021-11-15T15:51:27;39859
2021-11-15T17:45:13;39895
2021-11-15T23:45:23;40065
2021-11-16T11:47:08;40196
2021-11-16T15:50:47;40261
2021-11-16T17:45:28;40286
2021-11-16T23:45:41;40361
2021-11-17T00:24:05;40370
2021-11-17T00:37:37;40372
2021-11-17T11:46:41;40430
2021-11-17T15:50:44;40464
2021-11-17T17:39:30;40492
2021-11-17T23:17:39;40572
2021-11-17T23:23:28;40573
2021-11-17T23:29:35;40575
2021-11-17T23:46:06;40579
2021-11-18T00:07:38;40586
2021-11-18T11:45:51;40704
2021-11-18T15:50:11;40747
2021-11-18T17:45:37;40767
2021-11-18T22:06:15;40807
2021-11-18T22:38:11;40814
2021-11-18T23:16:15;40821
2021-11-18T23:38:35;40824
2021-11-19T11:47:02;40914
2021-11-19T15:49:41;40973
2021-11-19T17:45:30;40998
2021-11-19T23:45:33;41065
2021-11-20T01:41:28;41082
2021-11-20T11:45:32;41172
2021-11-20T15:50:02;41214
2021-11-20T17:46:02;41234
2021-11-20T23:45:35;41293
2021-11-21T11:46:39;41387
2021-11-21T15:51:02;41419
2021-11-21T17:45:40;41436
2021-11-21T23:45:40;41490
2021-11-22T00:38:27;41498
2021-11-22T00:50:37;41501
2021-11-22T00:59:18;41503
2021-11-22T11:47:11;41559
2021-11-22T17:45:53;41618
2021-11-22T23:45:52;41672
2021-11-23T11:47:39;41681
2021-11-23T15:50:09;41706
2021-11-23T17:45:53;41734
2021-11-23T23:45:48;41773
2021-11-24T12:47:51;41807
2021-11-24T15:50:39;41827
2021-11-24T17:45:58;41881
2021-11-24T18:14:58;41887
2021-11-24T18:16:53;41888
2021-11-24T18:28:38;41892
2021-11-24T23:46:00;41966
2021-11-25T11:48:24;42048
2021-11-25T17:46:04;42141
2021-11-25T23:45:57;42174
2021-11-26T11:46:08;42192
2021-11-26T15:50:21;42207
2021-11-26T17:46:10;42218
2021-11-26T21:33:59;42248
2021-11-26T22:06:28;42252
2021-11-26T22:51:08;42256
2021-11-26T22:57:50;42257
2021-11-26T23:01:27;42258
2021-11-26T23:36:53;42261
2021-11-27T11:36:59;42273
2021-11-27T15:41:38;42281
2021-11-27T17:36:32;42285
2021-11-27T23:36:54;42318
2021-11-28T00:11:00;42320
2021-11-28T11:37:40;42341
2021-11-28T15:41:05;42346
2021-11-28T17:36:44;42355
2021-11-28T23:36:48;42368
2021-11-29T11:36:50;42375
2021-11-29T15:41:04;42383
2021-11-29T17:36:48;42391
2021-11-29T23:36:48;42398
2021-11-30T11:38:22;42400
2021-11-30T15:42:17;42428
2021-11-30T17:37:10;42455
2021-11-30T23:36:49;42510
2021-12-01T11:36:53;42525
2021-12-01T15:42:00;42538
2021-12-01T17:36:52;42544
2021-12-01T23:37:09;42563
2021-12-02T11:36:56;42570
2021-12-02T15:41:22;42582
2021-12-02T17:36:59;42583
2021-12-02T23:36:52;42602
2021-12-03T11:36:54;42612
2021-12-03T15:41:22;42656
2021-12-03T17:36:57;42688
2021-12-03T23:37:00;42764
2021-12-03T23:43:21;42765
2021-12-04T00:01:59;42771
2021-12-04T00:51:53;42777
2021-12-04T11:37:01;42863
2021-12-04T15:41:28;42898
2021-12-04T17:36:54;42919
2021-12-04T23:37:04;42974
2021-12-05T11:36:59;43064
2021-12-05T15:41:32;43100
2021-12-05T17:36:53;43114
2021-12-05T23:36:57;43162
2021-12-06T15:41:34;43289
2021-12-06T17:36:58;43318
2021-12-06T23:36:58;43415
2021-12-07T11:37:41;43535
2021-12-07T15:42:33;43588
2021-12-07T17:36:59;43605
2021-12-07T23:36:56;43663
2021-12-08T11:38:21;43669
2021-12-08T15:43:23;43679
2021-12-08T17:37:09;43687
2021-12-08T23:36:58;43712
2021-12-09T11:37:13;43723
2021-12-09T15:42:56;43735
2021-12-09T17:37:33;43738
2021-12-09T23:37:01;43743
2021-12-10T11:38:23;43744
2021-12-10T15:43:51;43750
2021-12-10T17:37:49;43752
2021-12-10T23:36:59;43764
2021-12-11T11:37:05;43775
2021-12-11T15:41:48;43780
2021-12-11T17:37:27;43783
2021-12-11T23:37:03;43789
2021-12-12T11:37:33;43794
2021-12-12T15:41:46;43797
2021-12-12T17:37:04;43803
2021-12-12T23:37:00;43815
2021-12-13T08:28:47;43818
2021-12-13T11:38:01;43825
2021-12-13T15:42:00;43838
2021-12-13T17:36:04;43844
2021-12-13T23:36:07;43854
2021-12-14T11:37:36;43862
2021-12-14T15:43:34;43873
2021-12-14T15:35:09;43872
2021-12-14T17:37:07;43887
2021-12-14T23:37:04;43906
2021-12-15T11:38:17;43919
2021-12-15T15:43:32;43949
2021-12-15T17:36:59;43963
2021-12-15T23:37:03;44015
2021-12-16T11:37:06;44039
2021-12-16T15:42:27;44040
2021-12-16T17:36:54;44044
2021-12-16T23:36:56;44071
2021-12-17T11:37:06;44078
2021-12-17T15:41:44;44083
2021-12-17T17:36:55;44088
2021-12-17T23:36:55;44107
2021-12-18T11:37:02;44119
2021-12-18T15:42:12;44133
2021-12-18T17:36:55;44141
2021-12-18T23:36:54;44154
2021-12-19T11:06:42;44169
2021-12-19T11:13:39;44172
2021-12-19T11:36:58;44175
2021-12-19T17:39:21;44185
2021-12-19T23:36:57;44202
2021-12-20T15:42:26;44250
2021-12-20T17:37:00;44284
2021-12-20T23:36:56;44466
2021-12-21T11:38:12;44664
2021-12-21T17:36:58;44777
2021-12-21T23:36:59;44927
2021-12-22T11:37:26;45057
2021-12-22T15:42:05;45116
2021-12-22T17:36:55;45149
2021-12-22T23:37:00;45227
2021-12-23T11:38:37;45298
2021-12-23T15:41:54;45330
2021-12-23T17:36:56;45348
2021-12-23T23:36:58;45424
2021-12-24T15:42:27;45482
2021-12-24T17:37:01;45487
2021-12-24T23:37:00;45516
2021-12-25T11:37:07;45523
2021-12-25T15:42:18;45530
2021-12-25T17:37:04;45534
2021-12-25T23:36:59;45539
2021-12-26T11:37:08;45541
2021-12-26T14:42:31;45546
2021-12-26T14:46:06;45547
2021-12-26T15:09:56;45549
2021-12-26T15:37:22;45551
2021-12-26T17:35:35;45557
2021-12-26T23:35:31;45568
2021-12-27T09:20:41;45572
2021-12-27T10:09:15;45573
2021-12-27T11:44:36;45575
2021-12-27T15:43:06;45578
2021-12-27T17:36:12;45582
2021-12-27T18:34:42;45594
2021-12-27T23:36:12;45616
2021-12-28T11:37:39;45635
2021-12-28T15:43:06;45675
2021-12-28T17:37:11;45692
2021-12-28T23:37:08;45717
2021-12-29T11:38:05;45728
2021-12-29T15:43:27;45753
2021-12-29T17:37:37;45761
2021-12-29T23:37:49;45768
2021-12-30T11:38:53;45779
2021-12-30T15:43:22;45796
2021-12-30T17:37:09;45803
2021-12-30T23:37:04;45813
2021-12-31T11:24:42;45827
2021-12-31T13:58:39;45838
2021-12-31T14:04:14;45839
2021-12-31T15:42:21;45844
2021-12-31T17:37:03;45845
2021-12-31T23:37:02;45855
2022-01-01T11:37:07;45860
2022-01-01T14:11:45;45864
2022-01-01T15:42:18;45867
2022-01-01T17:37:01;45871
2022-01-01T23:37:06;45877
2022-01-02T11:37:06;45886
2022-01-02T15:42:28;45903
2022-01-02T17:37:03;45909
2022-01-02T23:37:05;45961
2022-01-03T11:37:13;46030
2022-01-03T15:43:44;46078
2022-01-03T17:37:24;46098
2022-01-03T23:37:09;46173
2022-01-04T08:14:30;46221
2022-01-04T11:38:14;46232
2022-01-04T17:37:05;46304
2022-01-04T21:11:05;46345
2022-01-04T21:12:52;46346
2022-01-04T21:15:44;46348
2022-01-04T23:37:14;46366
2022-01-16T12:29:30;3
2022-01-16T12:53:15;7
2022-01-16T14:51:30;30
2022-01-16T15:55:21;34
2022-01-16T17:17:03;47
2022-01-16T17:49:14;49
2022-01-16T23:49:14;71
2022-01-17T11:49:20;118
2022-01-17T15:55:26;183
2022-01-17T17:49:21;220
2022-01-17T23:50:39;282
2022-01-18T11:50:17;401
2022-01-18T15:48:11;453
2022-01-18T17:42:31;483
2022-01-18T23:42:42;548
2022-01-19T11:42:43;595
2022-01-19T15:48:31;675
2022-01-19T17:42:46;716
2022-01-19T23:42:47;779
2022-01-20T11:42:55;805
2022-01-20T15:48:51;862
2022-01-20T17:42:57;882
2022-01-20T23:50:34;931
2022-01-20T23:35:57;924
2022-01-20T23:37:50;926
2022-01-21T00:17:42;940
2022-01-21T11:49:18;963
2022-01-21T15:55:13;1034
2022-01-21T17:50:32;1052
2022-01-21T22:15:41;1103
2022-01-21T23:50:41;1113
2022-01-22T11:50:49;1131
2022-01-22T12:08:37;1132
2022-01-22T15:55:32;1138
2022-01-22T17:50:50;1155
2022-01-22T23:51:09;1220
2022-01-23T11:51:02;1297
2022-01-23T15:55:12;1357
2022-01-25T20:50:55;1754
2022-01-25T20:53:43;1756
2022-01-25T23:52:48;1800
2022-01-26T11:51:20;1953
2022-01-26T15:55:48;2007
2022-01-26T17:52:00;2034
2022-01-26T23:51:33;2051
2022-01-27T11:51:49;2083
2022-01-27T15:55:51;2125
2022-01-27T17:52:03;2146
2022-01-27T23:52:13;2166
2022-01-28T11:51:41;2210
2022-01-28T15:55:25;2278
2022-01-28T17:52:00;2315
2022-01-28T23:52:09;2379
2022-01-29T11:52:39;2481
2022-01-29T15:55:55;2524
2022-01-29T17:52:12;2552
2022-01-29T23:52:23;2589
2022-01-30T11:52:05;2612
2022-01-30T15:55:36;2634
2022-01-30T17:52:40;2642
2022-01-30T23:52:38;2656
2022-01-31T11:52:43;2694
2022-01-31T15:55:42;2732
2022-01-31T17:53:28;2759
2022-02-01T00:12:17;2802
2022-02-01T00:21:12;2806
2022-02-01T11:52:59;2888
2022-02-01T15:35:32;2997
2022-02-01T17:35:30;3059
2022-02-01T23:35:31;3131
2022-02-02T11:35:33;3165
2022-02-02T15:35:29;3244
2022-02-02T17:35:31;3280
2022-02-02T23:35:30;3303
2022-02-03T08:37:12;3314
2022-02-03T11:52:48;3352
2022-02-03T15:55:21;3394
2022-02-03T17:54:02;3409
2022-02-03T23:54:12;3432
2022-02-04T11:54:18;3463
2022-02-04T15:55:42;3504
2022-02-04T17:54:31;3530
2022-02-04T23:54:34;3585
2022-02-05T11:54:47;3683
2022-02-05T15:55:26;3729
2022-02-05T17:55:14;3755
2022-02-05T23:55:18;3816
2022-02-06T11:54:51;3855
2022-02-06T15:55:57;3862
2022-02-06T17:55:14;3870
2022-02-06T23:55:15;3882
2022-02-07T11:55:27;3915
2022-02-07T15:56:03;3953
2022-02-07T17:55:41;3986
2022-02-07T23:55:35;4049
2022-02-08T11:55:52;4098
2022-02-08T15:55:41;4153
2022-02-08T17:56:10;4173
2022-02-08T23:55:48;4193
2022-02-09T11:55:51;4219
2022-02-09T15:56:02;4254
2022-02-09T17:55:46;4289
2022-02-09T23:55:53;4314
2022-02-10T11:55:28;4395
2022-02-10T15:56:18;4430
2022-02-10T17:55:21;4449
2022-02-10T23:55:13;4480
2022-02-11T11:55:52;4518
2022-02-11T15:55:53;4560
2022-02-11T17:55:55;4587
2022-02-11T23:55:19;4637
2022-02-12T11:55:49;4660
2022-02-12T15:55:58;4667
2022-02-12T17:56:12;4673
2022-02-12T18:35:59;4681
2022-02-12T22:23:45;4697
2022-02-12T23:55:17;4708
2022-02-13T11:55:22;4740
2022-02-13T15:56:13;4763
2022-02-13T17:55:32;4770
2022-02-13T23:55:40;4796
2022-02-14T11:55:38;4816
2022-02-14T15:56:33;4853
2022-02-14T17:55:43;4874
2022-02-14T23:55:47;4916
2022-02-15T11:56:09;4952
2022-02-15T15:56:48;4987
2022-02-15T17:56:03;5018
2022-02-15T21:10:26;5033
2022-02-15T23:56:03;5069
2022-02-16T11:56:13;5119
2022-02-16T15:57:04;5185
2022-02-16T17:55:21;5192
2022-02-16T23:55:17;5206
2022-02-17T11:55:26;5222
2022-02-17T15:57:36;5243
2022-02-17T17:55:25;5256
2022-02-17T23:55:36;5263
2022-02-18T11:55:50;5297
2022-02-18T15:55:41;5331
2022-02-18T17:56:39;5347
2022-02-18T23:55:47;5399
2022-02-19T11:55:56;5503
2022-02-19T13:32:39;5517
2022-02-19T15:56:43;5540
2022-02-19T17:55:51;5567
2022-02-19T23:55:50;5623
2022-02-20T11:55:56;5659
2022-02-20T15:56:40;5673
2022-02-20T17:56:13;5677
2022-02-20T23:56:13;5689
2022-02-21T11:56:17;5704
2022-02-21T15:56:58;5731
2022-02-21T17:56:16;5749
2022-02-21T23:56:21;5766
2022-02-22T11:56:20;5777
